Order Date Time,order_item_id,Order Status,SKU ID,Product ID,Category,Product Name,Shopify ID,Merchant SKU,Merchant ID,Brand,HSN code,Payment ID,Payment Gateway,Payment Method,Issuer,Card Brand,Card Type,GMV,paid via CRED Balance,PG Cost Base,PG Rate,PG Cost Includig Tax,OMS Type,OMS Cost,Payout after Platform Cost Deductions,GST Rate on GMV,Net GMV,TCS on Net GMV,TDS on Net GMV,Payout after tax Deductions,Fulfilment Type,Warehouse Location Code,Source Address State,Source Pincode,Destination Address State,Destination Pincode,Zone,Chargeable weight in KG,Estimated Shipment Cost Including GST,Payout after Shipment Deduction,Final Forward Shipment Cost Including GST,Forward Shipment Cost Sundry Adjustment,Forward Shipment Cost Sundry Adjustment Reason,Payout After Adjustments,Seller Final Payout,Final Payout Status
4/3/2024,58WJRX419GL0,DELIVERED,0fc72ab6-94e4-458e-a8c9-536e1842c104,665ea6c7-9db8-4bb7-9a3b-fea706f85a3e,fashion_93e,water resistant duffle bag with shoe compartment,,EF-XT-DUF-BAG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,42022990,01HTHYVD46VTA28GTKXH9723HD,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,375,0,375,0.0169,7.4782,SELF,0,367.52,0.18,317.7966102,3.177966102,3.177966102,361.1640678,MANAGED,XTR560036A,KARNATAKA,560036,UTTAR PRADESH,226007,D,1.15,117,244.1640678,0,0,,244.1640678,244.1640678,open
4/3/2024,Z8W1NQGR1V315,DELIVERED,0fc72ab6-94e4-458e-a8c9-536e1842c104,665ea6c7-9db8-4bb7-9a3b-fea706f85a3e,fashion_93e,water resistant duffle bag with shoe compartment,,EF-XT-DUF-BAG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,42022990,01HTHYWCX4HAJ4696D1BDQW4QG,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,375,0,375,0.0169,7.4782,SELF,0,367.52,0.18,317.7966102,3.177966102,3.177966102,361.1640678,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,411038,C,1.15,107,254.1640678,0,0,,254.1640678,254.1640678,open
4/3/2024,2D012WZX2Y2P,DELIVERED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTJ9RTQ358YW5JC4QT400GMH,CYBERSOURCE,CARD,UTIB,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,324002,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/3/2024,898XPRDLJ0RJ1,RTO,45dfce76-b69b-4eff-bc99-c0fde39371fe,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,motorbike gloves,,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,63079090,01HTJJ2HJY4GQYVV3FVZB56JTN,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,699,0,699,0.0169,13.9395,SELF,0,685.06,0.18,592.3728814,5.923728814,5.923728814,673.2125424,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,302017,D,0.28,47,626.2125424,0,0,,626.2125424,626.2125424,open
4/3/2024,Q69JQ29GX0V59,CANCELLED,45dfce76-b69b-4eff-bc99-c0fde39371fe,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,motorbike gloves,,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,63079090,01HTJJ2HJY4GQYVV3FVZB56JTN,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,699,0,699,0.0169,13.9395,SELF,0,685.06,0.18,592.3728814,5.923728814,5.923728814,673.2125424,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,302017,D,0.28,0,673.2125424,0,0,,673.2125424,673.2125424,closed
4/3/2024,55Z232R25G1Z,RETURNED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTJJD6KVT3W7K46YGMB86KNH,CRED_AXIS_UPI,UPI,,,,199,0,199,0,0,SELF,0,199,0.18,168.6440678,1.686440678,1.686440678,195.6271186,MANAGED,XTR560036A,KARNATAKA,560036,ANDHRA PRADESH,522201,D,0.01,35,160.6271186,0,0,,160.6271186,160.6271186,open
4/4/2024,XQ83R8R602JP1,RTO,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTKR9Q4YB2A83HWE1F1MX97H,ICICI_UPI_DIRECT,UPI,,,,279,0,279,0,0,SELF,0,279,0.05,265.7142857,2.657142857,2.657142857,273.6857143,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,302017,D,0.7,94,179.6857143,0,0,,179.6857143,179.6857143,open
4/4/2024,0XZ0XYNJ6N1ZZ,DELIVERED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTKZ35D87E0S2SYF6S73A9BN,CYBERSOURCE,CARD,FDRL,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,GUJARAT,380001,C,0.01,35,156.6571186,0,0,,156.6571186,156.6571186,open
4/4/2024,2DJWW4NPNYWWE,DELIVERED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTM863RSMTT6S5N4MFKYJT6Z,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,400097,C,0.01,35,156.6571186,0,0,,156.6571186,156.6571186,open
4/4/2024,5Q4XDQNE5YE42,DELIVERED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTM8ZGJHFA3R4AADVHAY584Z,ICICI_UPI_DIRECT,UPI,,,,199,0,199,0,0,SELF,0,199,0.18,168.6440678,1.686440678,1.686440678,195.6271186,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500035,C,0.01,35,160.6271186,0,0,,160.6271186,160.6271186,open
4/4/2024,4N4DN10LGL6JD,DELIVERED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTMSNJV30Y2BQXHA6SS63858,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500018,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/5/2024,99DWXWPQ1J8LJ,SHIPPED,2966d301-fce9-4e47-89a9-96f97963151c,15d6a42b-6e1d-4d4e-9057-c0a446fe89d0,fashion_93e,Skull caps - pack of 3,,EF-XT-SKL-ONG-BLK-KKI-P3,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTN9Q5H342BFAAH9WA57G7RX,CYBERSOURCE,CARD,FDRL,VISA,CREDIT,299,0,299,0.0169,5.9627,SELF,0,293.04,0.05,284.7619048,2.847619048,2.847619048,287.3447619,MANAGED,XTR560036A,KARNATAKA,560036,ANDHRA PRADESH,520010,D,0.01,35,252.3447619,0,0,,252.3447619,252.3447619,open
4/5/2024,1DPJEDZ2EW5PP,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTP6JDEPEPHCTRK4QZMN187W,CRED_BNPL,LINE_OF_CREDIT,,,,279,0,279,0.018,5.926,SELF,0,273.07,0.05,265.7142857,2.657142857,2.657142857,267.7557143,MANAGED,XTR560036A,KARNATAKA,560036,HARYANA,122101,C,0.7,86,181.7557143,0,0,,181.7557143,181.7557143,open
4/5/2024,9E0GP9JEW085G,DELIVERED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTPDM3WDEH8AXYA00MQGSPJ3,CYBERSOURCE,CARD,AUBL,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,PUNJAB,143001,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/5/2024,Z8ZYVZQV00P0Z,SHIPPED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTPFTVR29S0AM7P10XHY3Y92,CRED_AXIS_UPI,UPI,,,,279,0,279,0,0,SELF,0,279,0.05,265.7142857,2.657142857,2.657142857,273.6857143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,503002,C,0.8,86,187.6857143,0,0,,187.6857143,187.6857143,open
4/5/2024,2DD0ZP866RYQG,SHIPPED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTPX75B4P523NH85Z3T7X670,CRED_BNPL,LINE_OF_CREDIT,,,,279,0,279,0.018,5.926,SELF,0,273.07,0.05,265.7142857,2.657142857,2.657142857,267.7557143,MANAGED,XTR560036A,KARNATAKA,560036,UTTAR PRADESH,211011,D,0.8,94,173.7557143,0,0,,173.7557143,173.7557143,open
4/5/2024,8LJNJRDW4NZZ6,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTQ2R5MP62PEWNJHD65BENVB,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,416416,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/5/2024,460G59P9PRQL,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTQHPA6G8WQQVB30KKEPHCWD,CYBERSOURCE,CARD,SBIN,MASTERCARD,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,MADHYA PRADESH,455001,D,0.01,35,156.6571186,0,0,,156.6571186,156.6571186,open
4/5/2024,PYWY5XVVLLZZ,RTO,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HTQMQ81S3NERSBJBC5P5K056,CYBERSOURCE,CARD,CITI,MASTERCARD,CREDIT,189,0,189,0.0169,3.769,SELF,0,185.23,0.18,160.1694915,1.601694915,1.601694915,182.0266102,MANAGED,XTR560036A,KARNATAKA,560036,DELHI,110012,C,0.48,43,139.0266102,0,0,,139.0266102,139.0266102,open
4/5/2024,P219PLVPWRVV1,RTO,b4d85bcc-b991-4ece-962a-70ccc6bc6c01,23213afe-5629-4210-a593-fd3c3f487b68,fashion_93e,Xmacho unisex leather gym gloves,,EF-XT-GG-XMACHO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,,01HTQMQ81S3NERSBJBC5P5K056,CYBERSOURCE,CARD,CITI,MASTERCARD,CREDIT,329,0,329,0.0169,6.5609,SELF,0,322.44,0.18,278.8135593,2.788135593,2.788135593,316.8637288,MANAGED,XTR560036A,KARNATAKA,560036,DELHI,110012,C,0.16,35,281.8637288,0,0,,281.8637288,281.8637288,open
4/6/2024,YN48DG6R649Q,SHIPPED,45dfce76-b69b-4eff-bc99-c0fde39371fe,a56d02b4-e6f8-40f0-9c8b-ea01f0101701,bike_accessories,motorbike gloves,,XTR-BG-BLK-NEO-XL,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,63079090,01HTRZBQQGP8HZTKX6BDP7H1FE,CRED_AXIS_UPI,UPI,,,,699,0,699,0,0,SELF,0,699,0.18,592.3728814,5.923728814,5.923728814,687.1525424,MANAGED,XTR560036A,KARNATAKA,560036,MADHYA PRADESH,486771,D,0.28,47,640.1525424,0,0,,640.1525424,640.1525424,open
4/6/2024,5P8X9QWLP6Z1D,SHIPPED,0fc72ab6-94e4-458e-a8c9-536e1842c104,665ea6c7-9db8-4bb7-9a3b-fea706f85a3e,fashion_93e,water resistant duffle bag with shoe compartment,,EF-XT-DUF-BAG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,42022990,01HTS5CW665T43CADSY6J0KYAM,CRED_AXIS_UPI,UPI,,,,375,0,375,0,0,SELF,0,375,0.18,317.7966102,3.177966102,3.177966102,368.6440678,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,400608,C,1.15,107,261.6440678,0,0,,261.6440678,261.6440678,open
4/6/2024,Z8XDZXXNVQ2X2,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTS8XHEWWYZX1DJAH4C7SMSZ,CRED_BNPL,LINE_OF_CREDIT,,,,199,0,199,0.018,4.2268,SELF,0,194.77,0.18,168.6440678,1.686440678,1.686440678,191.3971186,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,581308,B,0.01,35,156.3971186,0,0,,156.3971186,156.3971186,open
4/6/2024,EN3Q59Q1Y2J59,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTSDV9S7W07X2VY48VNTHFHE,CYBERSOURCE,CARD,UTIB,MASTERCARD,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,ANDHRA PRADESH,521201,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/6/2024,NJ3L3DG8LPZ0J,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTSHXNS2KD8Y1DBHRPJZ7XWX,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,WEST BENGAL,700015,C,0.01,35,156.6571186,0,0,,156.6571186,156.6571186,open
4/6/2024,LR102GERL81QZ,PACKED,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HTSTG2ET963PEGKZGKHZJQE3,CRED_AXIS_UPI,UPI,,,,159,0,159,0,0,SELF,0,159,0.18,134.7457627,1.347457627,1.347457627,156.3050847,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,501505,C,0.48,43,113.3050847,0,0,,113.3050847,113.3050847,open
4/6/2024,XZPX96WQ115D5,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTT3AZAWNB2F3KG370FA3M0Y,CYBERSOURCE,CARD,UTIB,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,400101,C,0.01,35,156.6571186,0,0,,156.6571186,156.6571186,open
4/7/2024,EN9JZY0Q40ZPX,SHIPPED,7a46942c-cc77-4ad4-ac4d-3d538936ee8d,23213afe-5629-4210-a593-fd3c3f487b68,fashion_93e,Xmacho unisex leather gym gloves,,EF-XT-GG-XMACHO-L,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,,01HTTC5FYCSJBHKP3FKDH8F9QA,ICICI_UPI_DIRECT,UPI,,,,309,0,309,0,0,SELF,0,309,0.18,261.8644068,2.618644068,2.618644068,303.7627119,MANAGED,XTR560036A,KARNATAKA,560036,RAJASTHAN,342011,D,0.16,35,268.7627119,0,0,,268.7627119,268.7627119,open
4/7/2024,Z86JVXLYLWJDG,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTTFKGBEV35FPW8T18GKN2ZW,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500010,C,0.01,35,156.6571186,0,0,,156.6571186,156.6571186,open
4/7/2024,J986Z6YNPJD06,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTTFKGBEV35FPW8T18GKN2ZW,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500010,C,0.01,35,156.6571186,0,0,,156.6571186,156.6571186,open
4/7/2024,9P2XZZ69PND5G,SHIPPED,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HTWENPEMXH7C9BVX8FC03ZNA,CYBERSOURCE,CARD,SBIN,MASTERCARD,CREDIT,159,0,159,0.0169,3.1708,SELF,0,155.83,0.18,134.7457627,1.347457627,1.347457627,153.1350847,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560066,A,0.48,31,122.1350847,0,0,,122.1350847,122.1350847,open
4/7/2024,9ERQJP5Z2QY6N,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWENPEMXH7C9BVX8FC03ZNA,CYBERSOURCE,CARD,SBIN,MASTERCARD,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560066,A,0.01,31,160.6571186,0,0,,160.6571186,160.6571186,open
4/7/2024,5QD6R5JR3LNPP,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWF2148PZRKT31EZZAKP9RC,ICICI_UPI_DIRECT,UPI,,,,199,0,199,0,0,SELF,0,199,0.18,168.6440678,1.686440678,1.686440678,195.6271186,MANAGED,XTR560036A,KARNATAKA,560036,WEST BENGAL,700048,C,0.01,35,160.6271186,0,0,,160.6271186,160.6271186,open
4/7/2024,9P6EN5J99LRP2,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWJV7RB3F254KYNAX5QZFYB,CYBERSOURCE,CARD,ICIC,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,HARYANA,122001,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/7/2024,Z82WQQ2WLZ3ZE,SHIPPED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWMG0NCN5D3ZVZ291ERBXWJ,ICICI_UPI_DIRECT,UPI,,,,199,0,199,0,0,SELF,0,199,0.18,168.6440678,1.686440678,1.686440678,195.6271186,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,401107,C,0.01,35,160.6271186,0,0,,160.6271186,160.6271186,open
4/7/2024,8VW30149VYDV,SHIPPED,0fc72ab6-94e4-458e-a8c9-536e1842c104,665ea6c7-9db8-4bb7-9a3b-fea706f85a3e,fashion_93e,water resistant duffle bag with shoe compartment,,EF-XT-DUF-BAG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,42022990,01HTWMG0NCN5D3ZVZ291ERBXWJ,ICICI_UPI_DIRECT,UPI,,,,375,0,375,0,0,SELF,0,375,0.18,317.7966102,3.177966102,3.177966102,368.6440678,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,401107,C,1.15,107,261.6440678,0,0,,261.6440678,261.6440678,open
4/7/2024,4Q43PPP61VW66,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWMXND3Z4HY5G8AKVEQHWDQ,CYBERSOURCE,CARD,RATN,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500020,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/7/2024,DX84QPN4REXXQ,SHIPPED,f74c678b-b708-4d5c-bdcf-5aee8c7b6921,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BO,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTWWBRQQM0X23F1YNPC21PAD,CYBERSOURCE,CARD,CITI,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560091,A,0.7,62,206.1257143,0,0,,206.1257143,206.1257143,open
4/8/2024,JVQQZPZZJNL6,SELLER_CONFIRMED,0e9b45b4-545a-47b1-9a9f-a9ae03d9aa31,23213afe-5629-4210-a593-fd3c3f487b68,fashion_93e,Xmacho unisex leather gym gloves,,EF-XT-GG-XMACHO-M,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,,01HTXPJ252P51KKK3GB536AQKB,CYBERSOURCE,CARD,HDFC,VISA,CREDIT,309,0,309,0.0169,6.1621,SELF,0,302.84,0.18,261.8644068,2.618644068,2.618644068,297.6027119,MANAGED,XTR560036A,KARNATAKA,560036,WEST BENGAL,700108,C,0.16,35,262.6027119,0,0,,262.6027119,262.6027119,open
4/8/2024,20VYEN0EZDLE,SELLER_CONFIRMED,0fc72ab6-94e4-458e-a8c9-536e1842c104,665ea6c7-9db8-4bb7-9a3b-fea706f85a3e,fashion_93e,water resistant duffle bag with shoe compartment,,EF-XT-DUF-BAG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,42022990,01HTXT0P34AE9G1J8KHWDGXCPE,CYBERSOURCE,CARD,CITI,VISA,CREDIT,375,0,375,0.0169,7.4782,SELF,0,367.52,0.18,317.7966102,3.177966102,3.177966102,361.1640678,MANAGED,XTR560036A,KARNATAKA,560036,DELHI,110075,C,1.15,107,254.1640678,0,0,,254.1640678,254.1640678,open
4/8/2024,GY5VYL3D39538,SELLER_CONFIRMED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTY5JA7TPVZ1J7E2EQ5KYGYG,CRED_AXIS_UPI,UPI,,,,199,0,199,0,0,SELF,0,199,0.18,168.6440678,1.686440678,1.686440678,195.6271186,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,413213,D,0.01,35,160.6271186,0,0,,160.6271186,160.6271186,open
